f [Hz], FR(kf0), FI(kf0), |F(kf0)|
3.57609,-2.71861,0,2.71861
3.57648,-1.99948,0,1.99948
3.57686,-1.05942,0,1.05942
3.57724,-1.77744e-13,0,1.77744e-13
3.57763,1.05942,0,1.05942
3.57801,1.99948,0,1.99948
3.57839,2.71861,0,2.71861
3.57878,3.14805,0,3.14805
3.57916,3.26195,0,3.26195
3.57954,3.08092,0,3.08092
3.57993,2.66855,0,2.66855
3.58031,2.12132,0,2.12132
3.58069,1.55366,0,1.55366
3.58108,1.0802,0,1.0802
3.58146,0.798005,0,0.798005
3.58185,0.771639,0,0.771639
3.58223,1.02306,0,1.02306
3.58261,1.52814,0,1.52814
3.583,2.22019,0,2.22019
3.58338,3,0,3
3.58376,3.75092,0,3.75092
3.58415,4.35657,0,4.35657
3.58453,4.71858,0,4.71858
3.58491,4.77164,0,4.77164
3.5853,4.49352,0,4.49352
3.58568,3.90862,0,3.90862
3.58606,3.0844,0,3.0844
3.58645,2.12132,0,2.12132
3.58683,1.13781,0,1.13781
3.58721,0.252497,0,0.252497
3.5876,-0.433569,0,0.433569
3.58798,-0.85195,0,0.85195
3.58836,-0.976905,0,0.976905
3.58875,-0.828943,0,0.828943
3.58913,-0.471315,0,0.471315
3.58952,-1.34696e-13,0,1.34696e-13
3.5899,0.471315,0,0.471315
3.59028,0.828943,0,0.828943
3.59067,0.976905,0,0.976905
3.59105,0.85195,0,0.85195
3.59143,0.433569,0,0.433569
3.59182,-0.252497,0,0.252497
3.5922,-1.13781,0,1.13781
3.59258,-2.12132,0,2.12132
3.59297,-3.0844,0,3.0844
3.59335,-3.90862,0,3.90862
3.59373,-4.49352,0,4.49352
3.59412,-4.77164,0,4.77164
3.5945,-4.71858,0,4.71858
3.59488,-4.35657,0,4.35657
3.59527,-3.75092,0,3.75092
3.59565,-3,0,3
3.59603,-2.22019,0,2.22019
3.59642,-1.52814,0,1.52814
3.5968,-1.02306,0,1.02306
3.59718,-0.771639,0,0.771639
3.59757,-0.798005,0,0.798005
3.59795,-1.0802,0,1.0802
3.59834,-1.55366,0,1.55366
3.59872,-2.12132,0,2.12132
3.5991,-2.66855,0,2.66855
3.59949,-3.08092,0,3.08092
3.59987,-3.26195,0,3.26195
3.60025,-3.14805,0,3.14805
3.60064,-2.71861,0,2.71861
3.60102,-1.99948,0,1.99948
3.6014,-1.05942,0,1.05942
3.60179,-4.14917e-13,0,4.14917e-13
3.60217,1.05942,0,1.05942
3.60255,1.99948,0,1.99948
3.60294,2.71861,0,2.71861
3.60332,3.14805,0,3.14805
3.6037,3.26195,0,3.26195
3.60409,3.08092,0,3.08092
3.60447,2.66855,0,2.66855
3.60485,2.12132,0,2.12132
3.60524,1.55366,0,1.55366
3.60562,1.0802,0,1.0802
3.60601,0.798005,0,0.798005
3.60639,0.771639,0,0.771639
3.60677,1.02306,0,1.02306
3.60716,1.52814,0,1.52814
3.60754,2.22019,0,2.22019
3.60792,3,0,3
3.60831,3.75092,0,3.75092
3.60869,4.35657,0,4.35657
3.60907,4.71858,0,4.71858
3.60946,4.77164,0,4.77164
3.60984,4.49352,0,4.49352
3.61022,3.90862,0,3.90862
3.61061,3.0844,0,3.0844
3.61099,2.12132,0,2.12132
3.61137,1.13781,0,1.13781
3.61176,0.252497,0,0.252497
3.61214,-0.433569,0,0.433569
3.61252,-0.85195,0,0.85195
3.61291,-0.976905,0,0.976905
3.61329,-0.828943,0,0.828943
3.61368,-0.471315,0,0.471315
3.61406,-2.42502e-13,0,2.42502e-13
3.61444,0.471315,0,0.471315
3.61483,0.828943,0,0.828943
3.61521,0.976905,0,0.976905
3.61559,0.85195,0,0.85195
3.61598,0.433569,0,0.433569
3.61636,-0.252497,0,0.252497
3.61674,-1.13781,0,1.13781
3.61713,-2.12132,0,2.12132
3.61751,-3.0844,0,3.0844
3.61789,-3.90862,0,3.90862
3.61828,-4.49352,0,4.49352
3.61866,-4.77164,0,4.77164
3.61904,-4.71858,0,4.71858
3.61943,-4.35657,0,4.35657
3.61981,-3.75092,0,3.75092
3.62019,-3,0,3
3.62058,-2.22019,0,2.22019
3.62096,-1.52814,0,1.52814
3.62135,-1.02306,0,1.02306
3.62173,-0.771639,0,0.771639
3.62211,-0.798005,0,0.798005
3.6225,-1.0802,0,1.0802
3.62288,-1.55366,0,1.55366
3.62326,-2.12132,0,2.12132
3.62365,-2.66855,0,2.66855
3.62403,-3.08092,0,3.08092
3.62441,-3.26195,0,3.26195
3.6248,-3.14805,0,3.14805
3.62518,-2.71861,0,2.71861
3.62556,-1.99948,0,1.99948
3.62595,-1.05942,0,1.05942
3.62633,-6.5209e-13,0,6.5209e-13
3.62671,1.05942,0,1.05942
3.6271,1.99948,0,1.99948
3.62748,2.71861,0,2.71861
3.62786,3.14805,0,3.14805
3.62825,3.26195,0,3.26195
3.62863,3.08092,0,3.08092
3.62902,2.66855,0,2.66855
3.6294,2.12132,0,2.12132
3.62978,1.55366,0,1.55366
3.63017,1.0802,0,1.0802
3.63055,0.798005,0,0.798005
3.63093,0.771639,0,0.771639
3.63132,1.02306,0,1.02306
3.6317,1.52814,0,1.52814
3.63208,2.22019,0,2.22019
3.63247,3,0,3
3.63285,3.75092,0,3.75092
3.63323,4.35657,0,4.35657
3.63362,4.71858,0,4.71858
3.634,4.77164,0,4.77164
3.63438,4.49352,0,4.49352
3.63477,3.90862,0,3.90862
3.63515,3.0844,0,3.0844
3.63553,2.12132,0,2.12132
3.63592,1.13781,0,1.13781
3.6363,0.252497,0,0.252497
3.63668,-0.433569,0,0.433569
3.63707,-0.85195,0,0.85195
3.63745,-0.976905,0,0.976905
3.63784,-0.828943,0,0.828943
3.63822,-0.471315,0,0.471315
3.6386,-3.50308e-13,0,3.50308e-13
3.63899,0.471315,0,0.471315
3.63937,0.828943,0,0.828943
3.63975,0.976905,0,0.976905
3.64014,0.85195,0,0.85195
3.64052,0.433569,0,0.433569
3.6409,-0.252497,0,0.252497
3.64129,-1.13781,0,1.13781
3.64167,-2.12132,0,2.12132
3.64205,-3.0844,0,3.0844
3.64244,-3.90862,0,3.90862
3.64282,-4.49352,0,4.49352
3.6432,-4.77164,0,4.77164
3.64359,-4.71858,0,4.71858
3.64397,-4.35657,0,4.35657
3.64435,-3.75092,0,3.75092
3.64474,-3,0,3
3.64512,-2.22019,0,2.22019
3.64551,-1.52814,0,1.52814
3.64589,-1.02306,0,1.02306
3.64627,-0.771639,0,0.771639
3.64666,-0.798005,0,0.798005
3.64704,-1.0802,0,1.0802
3.64742,-1.55366,0,1.55366
3.64781,-2.12132,0,2.12132
3.64819,-2.66855,0,2.66855
3.64857,-3.08092,0,3.08092
3.64896,-3.26195,0,3.26195
3.64934,-3.14805,0,3.14805
3.64972,-2.71861,0,2.71861
3.65011,-1.99948,0,1.99948
3.65049,-1.05942,0,1.05942
3.65087,-8.89264e-13,0,8.89264e-13
3.65126,1.05942,0,1.05942
3.65164,1.99948,0,1.99948
3.65202,2.71861,0,2.71861
3.65241,3.14805,0,3.14805
3.65279,3.26195,0,3.26195
3.65318,3.08092,0,3.08092
3.65356,2.66855,0,2.66855
3.65394,2.12132,0,2.12132
3.65433,1.55366,0,1.55366
3.65471,1.0802,0,1.0802
3.65509,0.798005,0,0.798005
3.65548,0.771639,0,0.771639
3.65586,1.02306,0,1.02306
3.65624,1.52814,0,1.52814
3.65663,2.22019,0,2.22019
3.65701,3,0,3
3.65739,3.75092,0,3.75092
3.65778,4.35657,0,4.35657
3.65816,4.71858,0,4.71858
3.65854,4.77164,0,4.77164
3.65893,4.49352,0,4.49352
3.65931,3.90862,0,3.90862
3.65969,3.0844,0,3.0844
3.66008,2.12132,0,2.12132
3.66046,1.13781,0,1.13781
3.66085,0.252497,0,0.252497
3.66123,-0.433569,0,0.433569
3.66161,-0.85195,0,0.85195
3.662,-0.976905,0,0.976905
3.66238,-0.828943,0,0.828943
3.66276,-0.471315,0,0.471315
3.66315,-4.58114e-13,0,4.58114e-13
3.66353,0.471315,0,0.471315
3.66391,0.828943,0,0.828943
3.6643,0.976905,0,0.976905
3.66468,0.85195,0,0.85195
3.66506,0.433569,0,0.433569
3.66545,-0.252497,0,0.252497
3.66583,-1.13781,0,1.13781
3.66621,-2.12132,0,2.12132
3.6666,-3.0844,0,3.0844
3.66698,-3.90862,0,3.90862
3.66736,-4.49352,0,4.49352
3.66775,-4.77164,0,4.77164
3.66813,-4.71858,0,4.71858
3.66852,-4.35657,0,4.35657
3.6689,-3.75092,0,3.75092
3.66928,-3,0,3
3.66967,-2.22019,0,2.22019
3.67005,-1.52814,0,1.52814
3.67043,-1.02306,0,1.02306
3.67082,-0.771639,0,0.771639
3.6712,-0.798005,0,0.798005
3.67158,-1.0802,0,1.0802
3.67197,-1.55366,0,1.55366
3.67235,-2.12132,0,2.12132
3.67273,-2.66855,0,2.66855
3.67312,-3.08092,0,3.08092
3.6735,-3.26195,0,3.26195
3.67388,-3.14805,0,3.14805
3.67427,-2.71861,0,2.71861
3.67465,-1.99948,0,1.99948
3.67503,-1.05942,0,1.05942
3.67542,1.24118e-13,0,1.24118e-13
3.6758,1.05942,0,1.05942
3.67618,1.99948,0,1.99948
3.67657,2.71861,0,2.71861
3.67695,3.14805,0,3.14805
3.67734,3.26195,0,3.26195
3.67772,3.08092,0,3.08092
3.6781,2.66855,0,2.66855
3.67849,2.12132,0,2.12132
3.67887,1.55366,0,1.55366
3.67925,1.0802,0,1.0802
3.67964,0.798005,0,0.798005
3.68002,0.771639,0,0.771639
3.6804,1.02306,0,1.02306
3.68079,1.52814,0,1.52814
3.68117,2.22019,0,2.22019
3.68155,3,0,3
3.68194,3.75092,0,3.75092
3.68232,4.35657,0,4.35657
3.6827,4.71858,0,4.71858
3.68309,4.77164,0,4.77164
3.68347,4.49352,0,4.49352
3.68385,3.90862,0,3.90862
3.68424,3.0844,0,3.0844
3.68462,2.12132,0,2.12132
3.68501,1.13781,0,1.13781
3.68539,0.252497,0,0.252497
3.68577,-0.433569,0,0.433569
3.68616,-0.85195,0,0.85195
3.68654,-0.976905,0,0.976905
3.68692,-0.828943,0,0.828943
3.68731,-0.471315,0,0.471315
3.68769,2.51429e-15,0,2.51429e-15
3.68807,0.471315,0,0.471315
3.68846,0.828943,0,0.828943
3.68884,0.976905,0,0.976905
3.68922,0.85195,0,0.85195
3.68961,0.433569,0,0.433569
3.68999,-0.252497,0,0.252497
3.69037,-1.13781,0,1.13781
3.69076,-2.12132,0,2.12132
3.69114,-3.0844,0,3.0844
3.69152,-3.90862,0,3.90862
3.69191,-4.49352,0,4.49352
3.69229,-4.77164,0,4.77164
3.69268,-4.71858,0,4.71858
3.69306,-4.35657,0,4.35657
3.69344,-3.75092,0,3.75092
3.69383,-3,0,3
3.69421,-2.22019,0,2.22019
3.69459,-1.52814,0,1.52814
3.69498,-1.02306,0,1.02306
3.69536,-0.771639,0,0.771639
3.69574,-0.798005,0,0.798005
3.69613,-1.0802,0,1.0802
3.69651,-1.55366,0,1.55366
3.69689,-2.12132,0,2.12132
3.69728,-2.66855,0,2.66855
3.69766,-3.08092,0,3.08092
3.69804,-3.26195,0,3.26195
3.69843,-3.14805,0,3.14805
3.69881,-2.71861,0,2.71861
3.69919,-1.99948,0,1.99948
3.69958,-1.05942,0,1.05942
3.69996,-1.13055e-13,0,1.13055e-13
3.70035,1.05942,0,1.05942
3.70073,1.99948,0,1.99948
3.70111,2.71861,0,2.71861
3.7015,3.14805,0,3.14805
3.70188,3.26195,0,3.26195
3.70226,3.08092,0,3.08092
3.70265,2.66855,0,2.66855
3.70303,2.12132,0,2.12132
3.70341,1.55366,0,1.55366
3.7038,1.0802,0,1.0802
3.70418,0.798005,0,0.798005
3.70456,0.771639,0,0.771639
3.70495,1.02306,0,1.02306
3.70533,1.52814,0,1.52814
3.70571,2.22019,0,2.22019
3.7061,3,0,3
3.70648,3.75092,0,3.75092
3.70686,4.35657,0,4.35657
3.70725,4.71858,0,4.71858
3.70763,4.77164,0,4.77164
3.70802,4.49352,0,4.49352
3.7084,3.90862,0,3.90862
3.70878,3.0844,0,3.0844
3.70917,2.12132,0,2.12132
3.70955,1.13781,0,1.13781
3.70993,0.252497,0,0.252497
3.71032,-0.433569,0,0.433569
3.7107,-0.85195,0,0.85195
3.71108,-0.976905,0,0.976905
3.71147,-0.828943,0,0.828943
3.71185,-0.471315,0,0.471315
3.71223,-1.05292e-13,0,1.05292e-13
3.71262,0.471315,0,0.471315
3.713,0.828943,0,0.828943
3.71338,0.976905,0,0.976905
3.71377,0.85195,0,0.85195
3.71415,0.433569,0,0.433569
3.71453,-0.252497,0,0.252497
3.71492,-1.13781,0,1.13781
3.7153,-2.12132,0,2.12132
3.71568,-3.0844,0,3.0844
3.71607,-3.90862,0,3.90862
3.71645,-4.49352,0,4.49352
3.71684,-4.77164,0,4.77164
3.71722,-4.71858,0,4.71858
3.7176,-4.35657,0,4.35657
3.71799,-3.75092,0,3.75092
3.71837,-3,0,3
3.71875,-2.22019,0,2.22019
3.71914,-1.52814,0,1.52814
3.71952,-1.02306,0,1.02306
3.7199,-0.771639,0,0.771639
3.72029,-0.798005,0,0.798005
3.72067,-1.0802,0,1.0802
3.72105,-1.55366,0,1.55366
3.72144,-2.12132,0,2.12132
3.72182,-2.66855,0,2.66855
3.7222,-3.08092,0,3.08092
3.72259,-3.26195,0,3.26195
3.72297,-3.14805,0,3.14805
3.72335,-2.71861,0,2.71861
3.72374,-1.99948,0,1.99948
3.72412,-1.05942,0,1.05942
3.72451,-3.50229e-13,0,3.50229e-13
3.72489,1.05942,0,1.05942
3.72527,1.99948,0,1.99948
3.72566,2.71861,0,2.71861
3.72604,3.14805,0,3.14805
3.72642,3.26195,0,3.26195
3.72681,3.08092,0,3.08092
3.72719,2.66855,0,2.66855
3.72757,2.12132,0,2.12132
3.72796,1.55366,0,1.55366
3.72834,1.0802,0,1.0802
3.72872,0.798005,0,0.798005
3.72911,0.771639,0,0.771639
3.72949,1.02306,0,1.02306
3.72987,1.52814,0,1.52814
3.73026,2.22019,0,2.22019
3.73064,3,0,3
3.73102,3.75092,0,3.75092
3.73141,4.35657,0,4.35657
3.73179,4.71858,0,4.71858
3.73218,4.77164,0,4.77164
3.73256,4.49352,0,4.49352
3.73294,3.90862,0,3.90862
3.73333,3.0844,0,3.0844
3.73371,2.12132,0,2.12132
3.73409,1.13781,0,1.13781
3.73448,0.252497,0,0.252497
3.73486,-0.433569,0,0.433569
3.73524,-0.85195,0,0.85195
3.73563,-0.976905,0,0.976905
3.73601,-0.828943,0,0.828943
3.73639,-0.471315,0,0.471315
3.73678,-2.13098e-13,0,2.13098e-13
3.73716,0.471315,0,0.471315
3.73754,0.828943,0,0.828943
3.73793,0.976905,0,0.976905
3.73831,0.85195,0,0.85195
3.73869,0.433569,0,0.433569
3.73908,-0.252497,0,0.252497
3.73946,-1.13781,0,1.13781
3.73985,-2.12132,0,2.12132
3.74023,-3.0844,0,3.0844
3.74061,-3.90862,0,3.90862
3.741,-4.49352,0,4.49352
3.74138,-4.77164,0,4.77164
3.74176,-4.71858,0,4.71858
3.74215,-4.35657,0,4.35657
3.74253,-3.75092,0,3.75092
3.74291,-3,0,3
3.7433,-2.22019,0,2.22019
3.74368,-1.52814,0,1.52814
3.74406,-1.02306,0,1.02306
3.74445,-0.771639,0,0.771639
3.74483,-0.798005,0,0.798005
3.74521,-1.0802,0,1.0802
3.7456,-1.55366,0,1.55366
3.74598,-2.12132,0,2.12132
3.74636,-2.66855,0,2.66855
3.74675,-3.08092,0,3.08092
3.74713,-3.26195,0,3.26195
3.74752,-3.14805,0,3.14805
3.7479,-2.71861,0,2.71861
3.74828,-1.99948,0,1.99948
3.74867,-1.05942,0,1.05942
3.74905,-5.87402e-13,0,5.87402e-13
3.74943,1.05942,0,1.05942
3.74982,1.99948,0,1.99948
3.7502,2.71861,0,2.71861
3.75058,3.14805,0,3.14805
3.75097,3.26195,0,3.26195
3.75135,3.08092,0,3.08092
3.75173,2.66855,0,2.66855
3.75212,2.12132,0,2.12132
3.7525,1.55366,0,1.55366
3.75288,1.0802,0,1.0802
3.75327,0.798005,0,0.798005
3.75365,0.771639,0,0.771639
3.75403,1.02306,0,1.02306
3.75442,1.52814,0,1.52814
3.7548,2.22019,0,2.22019
3.75518,3,0,3
3.75557,3.75092,0,3.75092
3.75595,4.35657,0,4.35657
3.75634,4.71858,0,4.71858
3.75672,4.77164,0,4.77164
3.7571,4.49352,0,4.49352
3.75749,3.90862,0,3.90862
3.75787,3.0844,0,3.0844
3.75825,2.12132,0,2.12132
3.75864,1.13781,0,1.13781
3.75902,0.252497,0,0.252497
3.7594,-0.433569,0,0.433569
3.75979,-0.85195,0,0.85195
3.76017,-0.976905,0,0.976905
3.76055,-0.828943,0,0.828943
3.76094,-0.471315,0,0.471315
3.76132,-3.20904e-13,0,3.20904e-13
3.7617,0.471315,0,0.471315
3.76209,0.828943,0,0.828943
3.76247,0.976905,0,0.976905
3.76285,0.85195,0,0.85195
3.76324,0.433569,0,0.433569
3.76362,-0.252497,0,0.252497
3.76401,-1.13781,0,1.13781
3.76439,-2.12132,0,2.12132
3.76477,-3.0844,0,3.0844
3.76516,-3.90862,0,3.90862
3.76554,-4.49352,0,4.49352
3.76592,-4.77164,0,4.77164
3.76631,-4.71858,0,4.71858
3.76669,-4.35657,0,4.35657
3.76707,-3.75092,0,3.75092
3.76746,-3,0,3
3.76784,-2.22019,0,2.22019
3.76822,-1.52814,0,1.52814
3.76861,-1.02306,0,1.02306
3.76899,-0.771639,0,0.771639
3.76937,-0.798005,0,0.798005
3.76976,-1.0802,0,1.0802
3.77014,-1.55366,0,1.55366
3.77052,-2.12132,0,2.12132
3.77091,-2.66855,0,2.66855
3.77129,-3.08092,0,3.08092
3.77168,-3.26195,0,3.26195
3.77206,-3.14805,0,3.14805
3.77244,-2.71861,0,2.71861
3.77283,-1.99948,0,1.99948
3.77321,-1.05942,0,1.05942
3.77359,-8.24575e-13,0,8.24575e-13
3.77398,1.05942,0,1.05942
3.77436,1.99948,0,1.99948
3.77474,2.71861,0,2.71861
3.77513,3.14805,0,3.14805
3.77551,3.26195,0,3.26195
3.77589,3.08092,0,3.08092
3.77628,2.66855,0,2.66855
3.77666,2.12132,0,2.12132
3.77704,1.55366,0,1.55366
3.77743,1.0802,0,1.0802
3.77781,0.798005,0,0.798005
3.77819,0.771639,0,0.771639
3.77858,1.02306,0,1.02306
3.77896,1.52814,0,1.52814
3.77935,2.22019,0,2.22019
3.77973,3,0,3
3.78011,3.75092,0,3.75092
3.7805,4.35657,0,4.35657
3.78088,4.71858,0,4.71858
3.78126,4.77164,0,4.77164
3.78165,4.49352,0,4.49352
3.78203,3.90862,0,3.90862
3.78241,3.0844,0,3.0844
3.7828,2.12132,0,2.12132
3.78318,1.13781,0,1.13781
3.78356,0.252497,0,0.252497
3.78395,-0.433569,0,0.433569
3.78433,-0.85195,0,0.85195
3.78471,-0.976905,0,0.976905
3.7851,-0.828943,0,0.828943
3.78548,-0.471315,0,0.471315
3.78586,-4.2871e-13,0,4.2871e-13
3.78625,0.471315,0,0.471315
3.78663,0.828943,0,0.828943
3.78702,0.976905,0,0.976905
3.7874,0.85195,0,0.85195
3.78778,0.433569,0,0.433569
3.78817,-0.252497,0,0.252497
3.78855,-1.13781,0,1.13781
3.78893,-2.12132,0,2.12132
3.78932,-3.0844,0,3.0844
3.7897,-3.90862,0,3.90862
3.79008,-4.49352,0,4.49352
3.79047,-4.77164,0,4.77164
3.79085,-4.71858,0,4.71858
3.79123,-4.35657,0,4.35657
3.79162,-3.75092,0,3.75092
3.792,-3,0,3
3.79238,-2.22019,0,2.22019
3.79277,-1.52814,0,1.52814
3.79315,-1.02306,0,1.02306
3.79353,-0.771639,0,0.771639
3.79392,-0.798005,0,0.798005
3.7943,-1.0802,0,1.0802
3.79468,-1.55366,0,1.55366
3.79507,-2.12132,0,2.12132
3.79545,-2.66855,0,2.66855
3.79584,-3.08092,0,3.08092
3.79622,-3.26195,0,3.26195
3.7966,-3.14805,0,3.14805
3.79699,-2.71861,0,2.71861
3.79737,-1.99948,0,1.99948
3.79775,-1.05942,0,1.05942
3.79814,1.88807e-13,0,1.88807e-13
3.79852,1.05942,0,1.05942
3.7989,1.99948,0,1.99948
3.79929,2.71861,0,2.71861
3.79967,3.14805,0,3.14805
3.80005,3.26195,0,3.26195
3.80044,3.08092,0,3.08092
3.80082,2.66855,0,2.66855
3.8012,2.12132,0,2.12132
3.80159,1.55366,0,1.55366
3.80197,1.0802,0,1.0802
3.80235,0.798005,0,0.798005
3.80274,0.771639,0,0.771639
3.80312,1.02306,0,1.02306
3.80351,1.52814,0,1.52814
3.80389,2.22019,0,2.22019
3.80427,3,0,3
3.80466,3.75092,0,3.75092
3.80504,4.35657,0,4.35657
3.80542,4.71858,0,4.71858
3.80581,4.77164,0,4.77164
3.80619,4.49352,0,4.49352
3.80657,3.90862,0,3.90862
3.80696,3.0844,0,3.0844
3.80734,2.12132,0,2.12132
3.80772,1.13781,0,1.13781
3.80811,0.252497,0,0.252497
3.80849,-0.433569,0,0.433569
3.80887,-0.85195,0,0.85195
3.80926,-0.976905,0,0.976905
3.80964,-0.828943,0,0.828943
3.81002,-0.471315,0,0.471315
3.81041,3.19182e-14,0,3.19182e-14
3.81079,0.471315,0,0.471315
3.81118,0.828943,0,0.828943
3.81156,0.976905,0,0.976905
3.81194,0.85195,0,0.85195
3.81233,0.433569,0,0.433569
3.81271,-0.252497,0,0.252497
3.81309,-1.13781,0,1.13781
3.81348,-2.12132,0,2.12132
3.81386,-3.0844,0,3.0844
3.81424,-3.90862,0,3.90862
3.81463,-4.49352,0,4.49352
3.81501,-4.77164,0,4.77164
3.81539,-4.71858,0,4.71858
3.81578,-4.35657,0,4.35657
3.81616,-3.75092,0,3.75092
3.81654,-3,0,3
3.81693,-2.22019,0,2.22019
3.81731,-1.52814,0,1.52814
3.81769,-1.02306,0,1.02306
3.81808,-0.771639,0,0.771639
3.81846,-0.798005,0,0.798005
3.81885,-1.0802,0,1.0802
3.81923,-1.55366,0,1.55366
3.81961,-2.12132,0,2.12132
3.82,-2.66855,0,2.66855
3.82038,-3.08092,0,3.08092
3.82076,-3.26195,0,3.26195
3.82115,-3.14805,0,3.14805
3.82153,-2.71861,0,2.71861
3.82191,-1.99948,0,1.99948
3.8223,-1.05942,0,1.05942
3.82268,-4.83666e-14,0,4.83666e-14
3.82306,1.05942,0,1.05942
3.82345,1.99948,0,1.99948
3.82383,2.71861,0,2.71861
3.82421,3.14805,0,3.14805
3.8246,3.26195,0,3.26195
3.82498,3.08092,0,3.08092
3.82536,2.66855,0,2.66855
3.82575,2.12132,0,2.12132
3.82613,1.55366,0,1.55366
3.82652,1.0802,0,1.0802
3.8269,0.798005,0,0.798005
3.82728,0.771639,0,0.771639
3.82767,1.02306,0,1.02306
3.82805,1.52814,0,1.52814
3.82843,2.22019,0,2.22019
3.82882,3,0,3
3.8292,3.75092,0,3.75092
3.82958,4.35657,0,4.35657
3.82997,4.71858,0,4.71858
3.83035,4.77164,0,4.77164
3.83073,4.49352,0,4.49352
3.83112,3.90862,0,3.90862
3.8315,3.0844,0,3.0844
3.83188,2.12132,0,2.12132
3.83227,1.13781,0,1.13781
3.83265,0.252497,0,0.252497
3.83303,-0.433569,0,0.433569
3.83342,-0.85195,0,0.85195
3.8338,-0.976905,0,0.976905
3.83418,-0.828943,0,0.828943
3.83457,-0.471315,0,0.471315
3.83495,-7.58879e-14,0,7.58879e-14
3.83534,0.471315,0,0.471315
3.83572,0.828943,0,0.828943
3.8361,0.976905,0,0.976905
3.83649,0.85195,0,0.85195
3.83687,0.433569,0,0.433569
3.83725,-0.252497,0,0.252497
3.83764,-1.13781,0,1.13781
3.83802,-2.12132,0,2.12132
3.8384,-3.0844,0,3.0844
3.83879,-3.90862,0,3.90862
3.83917,-4.49352,0,4.49352
3.83955,-4.77164,0,4.77164
3.83994,-4.71858,0,4.71858
3.84032,-4.35657,0,4.35657
3.8407,-3.75092,0,3.75092
3.84109,-3,0,3
3.84147,-2.22019,0,2.22019
3.84185,-1.52814,0,1.52814
3.84224,-1.02306,0,1.02306
3.84262,-0.771639,0,0.771639
3.84301,-0.798005,0,0.798005
3.84339,-1.0802,0,1.0802
3.84377,-1.55366,0,1.55366
3.84416,-2.12132,0,2.12132
3.84454,-2.66855,0,2.66855
3.84492,-3.08092,0,3.08092
3.84531,-3.26195,0,3.26195
3.84569,-3.14805,0,3.14805
3.84607,-2.71861,0,2.71861
3.84646,-1.99948,0,1.99948
3.84684,-1.05942,0,1.05942
3.84722,-2.8554e-13,0,2.8554e-13
3.84761,1.05942,0,1.05942
3.84799,1.99948,0,1.99948
3.84837,2.71861,0,2.71861
3.84876,3.14805,0,3.14805
3.84914,3.26195,0,3.26195
3.84952,3.08092,0,3.08092
3.84991,2.66855,0,2.66855
3.85029,2.12132,0,2.12132
3.85068,1.55366,0,1.55366
3.85106,1.0802,0,1.0802
3.85144,0.798005,0,0.798005
3.85183,0.771639,0,0.771639
3.85221,1.02306,0,1.02306
3.85259,1.52814,0,1.52814
3.85298,2.22019,0,2.22019
3.85336,3,0,3
3.85374,3.75092,0,3.75092
3.85413,4.35657,0,4.35657
3.85451,4.71858,0,4.71858
3.85489,4.77164,0,4.77164
3.85528,4.49352,0,4.49352
3.85566,3.90862,0,3.90862
3.85604,3.0844,0,3.0844
3.85643,2.12132,0,2.12132
3.85681,1.13781,0,1.13781
3.85719,0.252497,0,0.252497
3.85758,-0.433569,0,0.433569
3.85796,-0.85195,0,0.85195
3.85835,-0.976905,0,0.976905
3.85873,-0.828943,0,0.828943
3.85911,-0.471315,0,0.471315
3.8595,-1.83694e-13,0,1.83694e-13
3.85988,0.471315,0,0.471315
3.86026,0.828943,0,0.828943
3.86065,0.976905,0,0.976905
3.86103,0.85195,0,0.85195
3.86141,0.433569,0,0.433569
3.8618,-0.252497,0,0.252497
3.86218,-1.13781,0,1.13781
3.86256,-2.12132,0,2.12132
3.86295,-3.0844,0,3.0844
3.86333,-3.90862,0,3.90862
3.86371,-4.49352,0,4.49352
3.8641,-4.77164,0,4.77164
3.86448,-4.71858,0,4.71858
3.86486,-4.35657,0,4.35657
3.86525,-3.75092,0,3.75092
3.86563,-3,0,3
3.86602,-2.22019,0,2.22019
3.8664,-1.52814,0,1.52814
3.86678,-1.02306,0,1.02306
3.86717,-0.771639,0,0.771639
3.86755,-0.798005,0,0.798005
3.86793,-1.0802,0,1.0802
3.86832,-1.55366,0,1.55366
3.8687,-2.12132,0,2.12132
3.86908,-2.66855,0,2.66855
3.86947,-3.08092,0,3.08092
3.86985,-3.26195,0,3.26195
3.87023,-3.14805,0,3.14805
3.87062,-2.71861,0,2.71861
3.871,-1.99948,0,1.99948
3.87138,-1.05942,0,1.05942
3.87177,-5.22713e-13,0,5.22713e-13
3.87215,1.05942,0,1.05942
3.87253,1.99948,0,1.99948
3.87292,2.71861,0,2.71861
3.8733,3.14805,0,3.14805
3.87368,3.26195,0,3.26195
3.87407,3.08092,0,3.08092
3.87445,2.66855,0,2.66855
3.87484,2.12132,0,2.12132
3.87522,1.55366,0,1.55366
3.8756,1.0802,0,1.0802
3.87599,0.798005,0,0.798005
3.87637,0.771639,0,0.771639
3.87675,1.02306,0,1.02306
3.87714,1.52814,0,1.52814
3.87752,2.22019,0,2.22019
3.8779,3,0,3
3.87829,3.75092,0,3.75092
3.87867,4.35657,0,4.35657
3.87905,4.71858,0,4.71858
3.87944,4.77164,0,4.77164
3.87982,4.49352,0,4.49352
3.8802,3.90862,0,3.90862
3.88059,3.0844,0,3.0844
3.88097,2.12132,0,2.12132
3.88135,1.13781,0,1.13781
3.88174,0.252497,0,0.252497
